renda_mensal,idade,score_credito,tempo_emprego_anos,divida_renda_ratio,num_emprestimos_ativos,historico_atraso,valor_emprestimo,renda_anual,cor_favorita_cod,num_pets,altura_cm,dia_nascimento,codigo_postal,feature_constante,feature_quase_cte,aprovado
6338,31,608,1.5,0.409,0,0,7067,76454,7,3,165.1,15,42651,5,0,1
3698,62,499,13.6,0.587,2,1,10291,46147,1,0,165.1,9,16581,5,0,0
4872,42,801,6.4,0.329,2,0,20930,58478,8,1,162.7,8,74767,5,0,1
6821,51,556,7.0,0.284,3,0,5658,79619,5,1,180.4,19,63695,5,0,1
4933,20,455,1.2,0.326,5,0,4330,58940,8,2,168.5,17,15221,5,0,1
3782,41,552,2.9,0.327,2,0,38512,45158,3,1,171.8,19,62900,5,0,1
4601,59,720,4.8,0.435,1,0,7017,55987,2,0,173.3,30,91663,5,0,1
4660,26,723,7.3,0.435,2,1,9641,55826,4,2,172.1,18,15032,5,0,1
3936,43,893,0.5,0.398,0,1,2246,47895,4,1,173.1,18,49194,5,0,1
4207,37,483,16.4,0.108,5,0,5329,50886,3,0,194.1,27,46777,5,0,1
12825,57,511,11.0,0.397,1,0,36669,154047,6,0,176.8,31,90631,5,0,1
6881,27,298,1.6,0.135,1,0,11733,82773,7,0,160.8,4,31707,5,0,0
4116,36,396,8.7,0.101,1,1,7919,49534,4,2,173.2,2,97363,5,0,1
7466,20,681,3.7,0.746,2,1,24710,90160,8,2,171.1,24,40620,5,0,1
4022,41,425,3.1,0.484,1,0,2173,48138,6,1,156.1,5,81843,5,0,1
9935,22,814,1.9,0.528,3,0,5815,119029,6,1,146.2,17,45896,5,0,1
6135,20,817,4.3,0.321,4,1,50010,73825,7,2,171.4,22,47069,5,0,1
4608,44,564,6.5,0.727,2,1,7785,55393,3,0,167.2,28,81563,5,0,1
6429,33,567,2.6,0.51,2,0,7742,77043,9,2,158.5,7,69539,5,0,1
1915,66,769,5.0,0.615,2,1,20812,24072,5,0,164.6,29,92866,5,0,0
2499,32,789,6.0,0.295,2,0,22002,30345,4,0,167.4,16,69337,5,0,1
2401,52,274,6.2,0.768,1,0,2860,28532,0,1,164.2,1,78976,5,0,0
5354,29,241,0.3,0.656,2,1,11411,64547,8,1,172.7,29,11545,5,0,0
13898,58,621,9.8,0.683,2,0,33012,166305,1,0,171.8,12,55612,5,0,1
18746,61,380,3.1,0.138,2,1,4844,224379,5,0,178.0,19,62659,5,0,1
7207,43,744,1.5,0.217,5,0,6015,86884,7,1,181.6,9,41480,5,0,1
6637,64,270,1.4,0.229,2,0,8292,79214,2,3,176.4,16,42797,5,0,0
1667,51,767,3.3,0.217,3,0,14121,20024,4,1,163.2,29,38336,5,0,1
3548,40,304,10.9,0.684,0,0,2586,42056,6,3,171.7,30,90300,5,0,0
3063,48,399,2.4,0.026,2,0,671,36611,3,3,153.9,7,67872,5,0,1
3386,67,300,6.9,0.061,2,1,9627,40415,4,1,165.3,30,97067,5,0,0
4443,37,506,0.5,0.219,1,0,20592,53268,0,0,144.6,29,75661,5,0,1
3702,29,785,3.2,0.16,2,1,6313,45577,3,2,166.5,15,47676,5,0,1
1498,40,882,23.9,0.185,1,0,4972,18617,6,1,164.6,12,38432,5,0,1
7698,21,576,7.4,0.638,2,1,7089,92319,9,0,176.9,4,16642,5,0,1
2582,40,854,1.2,0.451,4,0,29086,30880,6,3,160.3,31,62410,5,0,0
5673,65,877,3.5,0.005,3,0,4761,67723,9,1,171.7,6,51613,5,0,1
17059,65,598,1.3,0.343,1,0,12787,204189,9,0,166.2,6,56416,5,0,1
2830,18,420,2.6,0.326,3,0,3220,33885,3,0,165.7,15,61413,5,0,1
1076,42,794,7.6,0.091,3,0,3345,13578,5,1,162.3,28,50721,5,0,1
4139,19,381,7.4,0.541,4,0,15931,48088,4,0,173.0,3,34866,5,0,0
9514,47,506,1.3,0.562,3,1,29956,114678,0,4,168.4,2,86719,5,0,1
15914,20,721,12.8,0.577,1,1,16501,191541,7,0,160.4,5,70985,5,0,1
2350,38,595,4.5,0.583,2,1,1567,27133,6,3,171.3,8,86305,5,0,0
6621,42,203,2.4,0.0,2,0,5790,79470,4,0,173.1,19,20931,5,0,1
3717,37,480,3.5,0.763,2,1,9809,44385,9,1,185.3,21,28077,5,0,0
4612,66,414,4.6,0.651,3,1,8498,55260,9,3,164.2,30,63796,5,0,0
24019,69,809,4.1,0.723,2,0,1744,288335,6,0,166.1,16,35895,5,0,1
1994,39,619,3.3,0.013,0,0,2870,24086,9,0,157.1,19,78357,5,0,1
5722,38,300,3.5,0.747,1,0,4266,67978,2,1,165.5,30,62814,5,0,0
6506,50,720,1.0,0.648,1,0,7676,78885,7,0,159.4,23,90290,5,0,1
9428,69,772,8.4,0.67,1,0,1724,112898,4,0,181.0,31,58793,5,0,1
5212,55,508,3.9,0.075,1,0,13097,63859,1,0,175.1,16,73848,5,0,1
5912,32,857,0.7,0.591,3,1,7522,70472,1,2,159.2,6,91754,5,0,0
3885,63,709,7.3,0.768,0,0,3517,46091,3,3,160.2,22,54189,5,0,1
5776,69,262,13.5,0.543,2,0,9460,69473,6,1,164.5,1,64346,5,0,1
4000,32,832,14.7,0.456,1,1,2560,48449,9,2,183.0,18,11395,5,0,1
7136,63,425,2.3,0.757,2,1,7772,86268,3,0,163.9,22,62119,5,0,0
3937,42,304,0.7,0.354,1,1,1918,46750,8,0,168.2,8,13961,5,0,0
6162,38,624,3.7,0.479,1,0,2156,73777,1,0,185.3,5,45382,5,0,1
4829,41,454,0.6,0.381,1,0,5635,58880,5,0,174.2,12,98790,5,0,0
9658,22,628,13.6,0.746,2,0,4568,115711,3,1,155.5,18,27928,5,0,1
4765,23,633,1.0,0.061,2,0,11019,57625,5,0,151.7,5,22093,5,0,1
1696,66,406,1.5,0.401,2,0,7983,19404,9,2,170.9,25,90238,5,0,0
10479,60,227,2.6,0.55,2,0,43491,124941,8,0,193.0,22,55457,5,0,0
2854,65,881,2.4,0.634,1,1,6554,34731,9,2,183.6,29,17986,5,0,1
3320,61,535,7.9,0.466,1,0,578,39765,8,3,173.8,13,36726,5,0,1
3437,64,787,3.0,0.727,2,0,1591,41622,8,0,177.9,21,88196,5,0,1
11211,40,827,0.9,0.754,2,0,3112,134218,8,0,178.6,26,63585,5,0,1
1364,21,268,1.6,0.051,3,1,121495,15539,2,0,153.6,22,82570,5,0,0
32294,44,712,3.6,0.322,2,0,7868,387574,8,0,172.1,29,68400,5,0,1
9261,35,366,0.8,0.019,1,0,19669,110433,2,0,183.1,12,74619,5,0,0
5619,38,567,4.7,0.264,2,0,18138,67490,9,1,190.9,16,23580,5,0,1
4755,45,450,4.2,0.429,2,0,2940,56577,2,0,175.1,14,93016,5,0,0
5833,52,885,6.3,0.729,2,0,1930,70322,4,1,156.4,11,69225,5,0,1
6718,39,369,13.9,0.677,2,0,13546,80480,5,1,175.7,28,11204,5,0,0
7238,57,289,12.2,0.102,2,0,1371,86705,8,3,175.5,9,34331,5,0,1
6859,40,760,14.6,0.074,1,1,17714,82478,0,1,178.7,23,13583,5,0,1
5186,20,645,1.4,0.471,0,0,7378,62696,7,0,174.1,10,91792,5,0,1
4365,57,493,0.7,0.426,1,1,13264,52471,3,1,188.6,16,54099,5,0,0
4488,67,349,1.8,0.213,5,0,10329,54747,9,2,171.9,19,17539,5,0,1
4372,27,331,11.3,0.72,4,0,10780,53334,6,0,170.6,10,54379,5,0,0
9703,42,632,17.9,0.742,3,0,8809,116085,5,1,167.4,26,66292,5,0,1
7017,69,258,9.8,0.322,2,0,10150,83645,5,0,171.0,21,97846,5,0,1
841,66,398,0.6,0.712,2,0,8407,9480,6,2,172.8,4,18223,5,0,0
7284,25,414,14.7,0.307,2,0,2694,88309,3,1,171.2,27,85696,5,0,1
5523,28,760,2.8,0.589,2,1,5913,65666,5,1,177.8,21,94894,5,0,1
4859,22,671,0.0,0.381,0,1,45973,58113,2,2,149.3,8,41339,5,0,1
3892,62,446,2.9,0.098,1,1,10418,46709,4,1,168.6,11,74590,5,0,0
9647,54,581,0.2,0.742,1,0,20210,116649,1,0,175.2,30,21522,5,0,1
8677,62,438,3.9,0.363,0,0,3690,103468,2,1,172.8,6,38014,5,0,1
3091,55,566,2.1,0.588,4,0,3639,37635,8,0,157.3,4,54082,5,0,1
6274,46,367,3.2,0.294,2,0,3094,75295,5,3,175.3,21,83834,5,0,1
2743,22,759,4.7,0.015,0,0,2792,32852,2,0,170.5,27,62945,5,0,1
2147,26,250,10.2,0.08,2,0,2212,25750,1,1,177.6,23,75737,5,0,0
3374,65,809,5.4,0.397,0,1,9765,40136,4,3,175.8,30,83492,5,0,1
8245,19,888,2.8,0.552,3,0,6095,98732,9,2,173.2,24,17385,5,0,1
8706,18,579,8.6,0.268,2,0,16324,104109,4,1,170.0,5,74552,5,0,1
6686,57,673,11.8,0.556,1,0,6321,79576,0,1,172.9,18,81543,5,0,1
7593,68,279,0.6,0.559,1,0,1184,90527,2,0,172.9,22,44562,5,0,0
6698,47,896,3.8,0.563,3,1,11555,80967,6,1,183.3,25,76944,5,0,1
3344,28,566,1.7,0.394,3,0,1596,39952,8,0,199.9,3,10916,5,0,1
6368,45,660,0.2,0.732,3,1,9619,76751,4,2,159.3,7,75226,5,0,0
7944,61,738,5.5,0.391,0,0,4371,95239,3,2,143.5,24,63583,5,0,1
7727,29,651,9.9,0.36,0,0,9759,92626,2,0,164.7,22,83314,5,0,1
10030,56,663,0.9,0.16,3,1,2553,120322,9,2,160.6,12,81882,5,0,1
7517,43,677,8.4,0.246,3,0,15103,90569,8,3,178.4,3,45934,5,0,1
6068,30,619,9.6,0.034,1,0,8350,72472,6,1,184.9,17,26448,5,0,1
9340,25,413,12.3,0.507,4,0,6152,112002,6,1,178.2,3,63471,5,0,0
4837,45,568,1.5,0.199,0,0,2088,58496,7,0,166.9,11,46418,5,0,1
2895,47,313,11.7,0.243,1,1,34490,35281,9,1,177.3,6,24715,5,0,1
4456,26,702,1.9,0.617,3,1,3922,54214,0,0,182.1,11,44783,5,0,0
3143,56,835,4.0,0.262,2,1,10000,37234,3,0,176.7,4,35897,5,0,1
