customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_months,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharge,ChargesRatio,Country,ActiveService,PromoCode2019,Currency,Churn,LegacyPlanCode,InternalScore
CUST-01063,Male,0,Yes,No,5,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,53.51,275.68,55.14,19.34,Brazil,1,0,BRL,Yes,,
CUST-01064,Female,0,No,Yes,72,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,26.52,1898.74,26.37,1.396,Brazil,1,0,BRL,No,LP001,
CUST-01065,Male,0,Yes,No,1,1,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,One year,Yes,Credit card,75.06,51.69,51.69,142.4559,Brazil,1,0,BRL,Yes,,
CUST-01066,Male,0,Yes,No,19,19,Yes,Yes,DSL,No,Yes,No,Yes,Yes,One year,Yes,Credit card,49.68,954.74,50.25,5.1981,Brazil,1,0,BRL,No,,
CUST-01067,Male,0,No,No,12,12,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,One year,No,Electronic check,84.47,953.46,79.46,8.85,Brazil,1,0,BRL,Yes,,
CUST-01068,Male,0,No,Yes,17,18,Yes,No,Fiber optic,No,No,No,No,No,Month-to-month,No,Credit card,41.89,626.04,36.83,6.6806,Brazil,1,0,BRL,No,,
CUST-01069,Male,0,No,Yes,25,24,Yes,No,Fiber optic,Yes,No,No,No,No,Two year,Yes,Electronic check,36.94,1030.44,41.22,3.5814,Brazil,1,0,BRL,Yes,,
CUST-01070,Male,0,Yes,No,17,17,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,94.61,1613.58,94.92,5.8597,Brazil,1,0,BRL,No,,
CUST-01071,Female,0,No,No,16,17,Yes,No,DSL,No,Yes,No,No,Yes,Two year,Yes,Electronic check,99.42,1599.43,99.96,6.2121,Brazil,1,0,BRL,Yes,,
CUST-01072,Female,0,No,Yes,39,39,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,74.38,2861.72,73.38,2.5982,Brazil,1,0,BRL,No,,
CUST-01073,Male,1,No,No,34,33,Yes,No,Fiber optic,Yes,Yes,No,No,No,Month-to-month,No,Credit card,73.18,2533.0,74.5,2.8879,Brazil,1,0,BRL,No,,
CUST-01074,Male,1,No,No,53,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.9,1081.03,20.4,1.9316,Brazil,1,0,BRL,No,LP002,
CUST-01075,Male,1,No,Yes,8,9,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,64.03,372.93,46.62,17.1235,Brazil,1,0,BRL,Yes,,
CUST-01076,Female,0,Yes,No,28,28,Yes,No,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,39.6,1080.45,38.59,3.6618,Brazil,1,0,BRL,No,LP002,
CUST-01077,Male,0,Yes,No,26,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,2605.43,100.21,3.8654,Brazil,1,0,BRL,Yes,,
CUST-01078,Female,1,No,No,13,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.6,272.3,20.95,7.9034,Brazil,1,0,BRL,No,LP002,
CUST-01079,Male,0,Yes,No,19,20,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Two year,No,Mailed check,101.0,1909.05,100.48,5.2878,Brazil,1,0,BRL,No,,47.8
CUST-01080,Male,0,No,No,11,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,One year,Yes,Electronic check,64.78,680.33,61.85,9.5079,Brazil,1,0,BRL,No,,
CUST-01081,Male,0,Yes,No,4,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,One year,No,Credit card,82.44,292.68,73.17,28.0714,Brazil,1,0,BRL,Yes,,
CUST-01082,Male,0,No,No,7,7,Yes,No,DSL,No,Yes,Yes,Yes,No,One year,Yes,Credit card,50.43,338.11,48.3,14.8713,Brazil,1,0,BRL,Yes,,
CUST-01083,Female,1,No,Yes,3,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.27,0.0,0.0,2727.0,Brazil,1,0,BRL,No,,
CUST-01084,Female,0,Yes,Yes,34,33,Yes,No,DSL,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.49,1312.78,38.61,3.1581,Brazil,1,0,BRL,No,,
CUST-01085,Male,0,Yes,No,32,32,Yes,No,Fiber optic,No,,Yes,No,Yes,One year,Yes,Mailed check,83.66,2682.02,83.81,3.1181,Brazil,1,0,BRL,No,,
CUST-01086,Male,0,Yes,No,72,72,Yes,Yes,DSL,No,,Yes,Yes,No,One year,No,Bank transfer,63.73,4594.3,63.81,1.3869,Brazil,1,0,BRL,No,,
CUST-01087,Female,0,No,Yes,39,39,Yes,Yes,DSL,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.02,2657.75,68.15,2.5207,Brazil,1,0,BRL,No,,
CUST-01088,Female,0,No,No,1,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,One year,No,Electronic check,54.18,41.4,41.4,127.783,Brazil,1,0,BRL,Yes,,
CUST-01089,Female,0,Yes,Yes,64,64,No,No phone service,Fiber optic,No,,Yes,No,Yes,Month-to-month,Yes,Mailed check,54.56,3432.16,53.63,1.5892,Brazil,1,0,BRL,No,,
CUST-01090,Female,0,No,No,59,59,Yes,No,Fiber optic,,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,37.82,2134.4,36.18,1.7711,Brazil,1,0,BRL,No,,
CUST-01091,Male,1,Yes,No,17,17,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.33,1576.1,92.71,6.0446,Brazil,1,0,BRL,No,,
CUST-01092,Female,0,Yes,No,26,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,72.09,1895.47,72.9,3.8013,Brazil,1,0,BRL,No,,
CUST-01093,Male,0,No,No,72,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Two year,No,Credit card,96.4,7012.87,97.4,1.3744,Brazil,1,0,BRL,No,,
CUST-01094,Female,0,Yes,Yes,22,22,Yes,No,Fiber optic,,,No,Yes,No,Two year,No,Bank transfer,88.07,1940.24,88.19,4.5368,Brazil,1,0,BRL,Yes,,
CUST-01095,Female,0,Yes,No,70,69,No,No phone service,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Bank transfer,59.95,4135.82,59.08,1.4492,Brazil,1,0,BRL,No,,
CUST-01096,Female,0,Yes,Yes,2,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,One year,Yes,Mailed check,77.6,111.2,55.6,69.1622,Brazil,1,0,BRL,No,,
CUST-01097,Female,0,Yes,No,6,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,One year,No,Credit card,70.9,382.96,63.83,18.4655,Brazil,1,0,BRL,No,,
CUST-01098,Female,0,Yes,Yes,17,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,25.51,413.37,24.32,6.1563,Brazil,1,0,BRL,No,,
CUST-01099,Male,0,Yes,No,26,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,54.29,1467.58,56.45,3.6968,Brazil,1,0,BRL,No,,
CUST-01100,Male,1,No,No,50,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,18.0,959.95,19.2,1.8731,Brazil,1,0,BRL,No,,
CUST-01101,Female,0,Yes,No,72,72,Yes,No,DSL,No,No,No,No,Yes,One year,Yes,Bank transfer,77.52,5572.83,77.4,1.3908,Brazil,1,0,BRL,No,,
CUST-01102,Female,0,No,No,14,14,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,64.21,908.09,64.86,7.0631,Brazil,1,0,BRL,No,LP001,
CUST-01103,Male,0,Yes,No,1,1,Yes,Yes,DSL,No,,No,No,Yes,Month-to-month,No,Electronic check,58.51,18.63,18.63,298.0642,Brazil,1,0,BRL,No,,
CUST-01104,Female,0,Yes,Yes,48,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,One year,Yes,Bank transfer,114.26,5398.98,112.48,2.1159,Brazil,1,0,BRL,No,,
CUST-01105,Female,0,No,Yes,27,27,Yes,No,DSL,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,60.96,1735.34,64.27,3.5108,Brazil,1,0,BRL,Yes,,
CUST-01106,Male,1,No,No,6,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.62,19.6,3.27,109.8058,Brazil,1,0,BRL,No,LP002,
CUST-01107,Female,1,Yes,Yes,20,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.56,599.41,29.97,5.7561,Brazil,1,0,BRL,Yes,,
CUST-01108,Female,0,No,Yes,40,40,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,103.76,4240.22,106.01,2.4465,Brazil,1,0,BRL,No,,
CUST-01109,Male,1,No,No,44,44,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.27,,96.29,2.2717,Brazil,1,0,BRL,Yes,LP003,
CUST-01110,Male,0,No,No,20,20,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,22.44,392.5,19.62,5.7027,Brazil,1,0,BRL,No,,
CUST-01111,Male,0,No,No,10,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,27.88,312.94,31.29,8.8807,Brazil,1,0,BRL,No,,
CUST-01112,Female,0,Yes,No,72,72,Yes,Yes,Fiber optic,No,No,No,No,No,One year,Yes,Electronic check,86.79,6287.53,87.33,1.3801,Brazil,1,0,BRL,No,,
CUST-01113,Male,1,Yes,No,32,31,No,No phone service,Fiber optic,No,No,No,No,Yes,Month-to-month,No,Mailed check,71.31,2215.29,69.23,3.2175,Brazil,1,0,BRL,No,,
CUST-01114,Male,0,No,Yes,15,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.12,1325.16,88.34,6.7956,Brazil,1,0,BRL,Yes,,
CUST-01115,Male,0,Yes,No,9,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,938.86,104.32,10.5814,Brazil,1,0,BRL,No,,
CUST-01116,Male,0,No,No,39,38,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.84,2292.91,58.79,2.6086,Brazil,1,0,BRL,No,LP002,
CUST-01117,Male,0,Yes,No,8,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,One year,No,Electronic check,87.86,716.99,89.62,12.2369,Brazil,1,0,BRL,Yes,,
CUST-01118,Male,0,Yes,Yes,5,6,Yes,No,DSL,No,No,Yes,No,Yes,Month-to-month,No,Credit card,58.51,363.79,72.76,16.0394,Brazil,1,0,BRL,No,,
CUST-01119,Female,1,No,No,22,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,One year,No,Electronic check,66.8,1349.98,61.36,4.9446,Brazil,1,0,BRL,No,,
CUST-01120,Female,0,Yes,Yes,10,10,Yes,No,Fiber optic,No,,No,No,Yes,Month-to-month,Yes,Bank transfer,63.56,618.54,61.85,10.2592,Brazil,1,0,BRL,Yes,,
CUST-01121,Male,0,No,Yes,29,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.12,799.56,27.57,3.3876,Brazil,1,0,BRL,No,,
CUST-01122,Male,1,No,Yes,3,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,30.35,1.45,0.48,1238.7755,Brazil,1,0,BRL,No,,
CUST-01123,Male,0,No,No,31,32,Yes,No,Fiber optic,,No,No,Yes,Yes,One year,No,Mailed check,75.53,2314.95,74.68,3.2613,Brazil,1,0,BRL,No,LP003,
CUST-01124,Female,1,No,No,9,9,Yes,Yes,Fiber optic,,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,18.0,214.22,23.8,8.3635,Brazil,1,0,BRL,No,,58.2
CUST-01125,Female,0,No,No,1,1,Yes,Yes,DSL,Yes,No,Yes,No,No,Two year,No,Bank transfer,30.99,0.0,0.0,3099.0,Brazil,1,0,BRL,Yes,,
CUST-01126,Female,0,No,No,4,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,87.52,275.86,68.96,31.6116,Brazil,1,0,BRL,Yes,,
CUST-01127,Female,0,No,No,72,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Two year,No,Electronic check,71.71,5219.66,72.5,1.3736,Brazil,1,0,BRL,No,,
CUST-01128,Female,1,Yes,Yes,60,60,No,No phone service,DSL,No,No,No,Yes,No,One year,No,Bank transfer,64.78,3909.03,65.15,1.6568,Brazil,1,0,BRL,No,,
CUST-01129,Female,0,Yes,Yes,7,7,Yes,No,Fiber optic,,No,No,No,Yes,One year,Yes,Electronic check,62.47,433.85,61.98,14.3659,Brazil,1,0,BRL,No,,
CUST-01130,Female,0,Yes,No,45,45,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,78.29,3518.13,78.18,2.2247,Brazil,1,0,BRL,No,,
CUST-01131,Female,0,Yes,No,28,28,No,No phone service,DSL,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,42.92,1253.17,44.76,3.4222,Brazil,1,0,BRL,No,,51.0
CUST-01132,Female,0,No,No,72,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.72,2010.57,27.92,1.378,Brazil,1,0,BRL,No,,
CUST-01133,Male,0,No,Yes,14,13,Yes,No,DSL,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,70.92,1025.16,73.23,6.9112,Brazil,1,0,BRL,No,,
CUST-01134,Male,0,No,Yes,34,34,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,69.91,2342.31,68.89,2.9834,Brazil,1,0,BRL,No,,
CUST-01135,Male,1,Yes,Yes,1,1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,37.1,0.0,0.0,3710.0,Brazil,1,0,BRL,Yes,,
CUST-01136,Male,0,No,No,15,16,Yes,No,DSL,Yes,No,No,No,No,Month-to-month,No,Electronic check,47.03,736.55,49.1,6.3765,Brazil,1,0,BRL,No,,
CUST-01137,Female,0,Yes,No,72,72,Yes,No,DSL,Yes,No,No,Yes,No,One year,No,Electronic check,80.34,5839.53,81.1,1.3756,Brazil,1,0,BRL,No,,
CUST-01138,Female,0,No,No,23,22,No,No phone service,Fiber optic,No,No,No,Yes,No,One year,Yes,Bank transfer,86.44,1976.89,85.95,4.3703,Brazil,1,0,BRL,No,,
CUST-01139,Male,1,No,No,10,10,Yes,No,DSL,No,No,Yes,Yes,No,One year,No,Mailed check,66.81,712.49,71.25,9.3638,Brazil,1,0,BRL,No,,
CUST-01140,Female,0,Yes,No,3,3,Yes,Yes,No,,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.19,43.81,14.6,45.0569,Brazil,1,0,BRL,No,,
CUST-01141,Male,0,Yes,No,36,36,Yes,Yes,DSL,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,64.85,2330.07,64.72,2.782,Brazil,1,0,BRL,No,,
CUST-01142,Female,0,Yes,Yes,31,31,Yes,No,Fiber optic,Yes,No,No,No,Yes,Two year,No,Mailed check,64.93,2100.45,67.76,3.0898,Brazil,1,0,BRL,No,,
CUST-01143,Male,0,No,No,14,14,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,57.54,790.98,56.5,7.2653,Brazil,1,0,BRL,No,,
CUST-01144,Female,0,No,No,72,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,One year,Yes,Mailed check,98.55,7078.07,98.31,1.3921,Brazil,1,0,BRL,No,,
CUST-01145,Female,0,No,Yes,1,1,Yes,Yes,Fiber optic,Yes,,Yes,Yes,Yes,Two year,No,Bank transfer,67.04,0.0,0.0,6704.0,Brazil,1,0,BRL,No,,
CUST-01146,Male,0,Yes,No,10,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,24.33,277.8,27.78,8.7267,Brazil,1,0,BRL,No,,
CUST-01147,Female,0,Yes,No,72,72,Yes,Yes,DSL,,,Yes,No,Yes,Month-to-month,Yes,Electronic check,46.8,3334.11,46.31,1.4033,Brazil,1,0,BRL,Yes,,
CUST-01148,Male,0,No,No,11,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,81.4,902.76,82.07,9.0068,Brazil,1,0,BRL,Yes,,
CUST-01149,Male,0,No,No,8,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.38,155.29,19.41,13.6797,Brazil,1,0,BRL,Yes,,
CUST-01150,Male,0,Yes,No,22,21,No,No phone service,DSL,No,,No,Yes,Yes,Two year,Yes,Bank transfer,54.01,1165.93,53.0,4.6284,Brazil,1,0,BRL,No,,44.5
CUST-01151,Male,0,Yes,No,52,53,Yes,No,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,80.41,4175.43,80.3,1.9253,Brazil,1,0,BRL,No,,
CUST-01152,Female,0,No,Yes,3,2,Yes,No,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,49.7,147.06,49.02,33.5675,Brazil,1,0,BRL,No,,41.2
CUST-01153,Female,0,Yes,Yes,72,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,70.18,5111.76,71.0,1.3726,Brazil,1,0,BRL,Yes,,
CUST-01154,Female,0,Yes,Yes,47,46,Yes,Yes,DSL,No,No,Yes,No,No,Two year,No,Bank transfer,67.23,3235.82,68.85,2.077,Brazil,1,0,BRL,No,,
CUST-01155,Male,0,Yes,Yes,5,5,Yes,No,DSL,,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,44.32,254.14,50.83,17.3709,Brazil,1,0,BRL,No,,
CUST-01156,Female,0,No,No,37,37,Yes,No,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Credit card,112.25,4216.83,113.97,2.6613,Brazil,1,0,BRL,No,,
CUST-01157,Male,0,No,No,14,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,97.81,1412.05,100.86,6.9219,Brazil,1,0,BRL,No,,
CUST-01158,Female,0,No,Yes,15,14,Yes,Yes,DSL,No,No,No,Yes,Yes,Two year,Yes,Credit card,57.78,891.43,59.43,6.4745,Brazil,1,0,BRL,No,,
CUST-01159,Female,0,No,No,45,45,Yes,No,DSL,No,,No,Yes,No,Two year,Yes,Electronic check,56.02,2593.66,57.64,2.159,Brazil,1,0,BRL,No,,
CUST-01160,Female,0,No,Yes,72,72,Yes,No,Fiber optic,No,No,No,No,Yes,One year,Yes,Electronic check,66.87,4749.22,65.96,1.4077,Brazil,1,0,BRL,No,,
CUST-01161,Male,0,Yes,No,4,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.49,63.74,15.94,37.8282,Brazil,1,0,BRL,No,,
CUST-01162,Female,0,No,Yes,16,16,Yes,No,Fiber optic,,No,No,Yes,No,Month-to-month,Yes,Bank transfer,56.58,864.23,54.01,6.5393,Brazil,1,0,BRL,Yes,LP002,
CUST-01163,Female,1,Yes,No,19,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.29,503.44,26.5,5.41,Brazil,1,0,BRL,No,,
CUST-01164,Male,0,No,Yes,14,14,Yes,No,Fiber optic,,No,Yes,No,No,Two year,Yes,Mailed check,58.69,855.96,61.14,6.8486,Brazil,1,0,BRL,No,,
CUST-01165,Female,1,Yes,No,13,14,Yes,No,DSL,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,64.14,778.06,59.85,8.233,Brazil,1,0,BRL,Yes,,
CUST-01166,Male,0,Yes,No,1,1,Yes,No,Fiber optic,,,No,No,No,Month-to-month,No,Electronic check,113.62,138.76,138.76,81.2965,Brazil,1,0,BRL,Yes,,
CUST-01167,Female,0,Yes,No,34,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,21.67,707.43,20.81,3.0589,Brazil,1,0,BRL,No,,
CUST-01168,Male,0,Yes,Yes,17,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,99.66,1676.87,98.64,5.9397,Brazil,1,0,BRL,No,,
CUST-01169,Male,0,Yes,Yes,6,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.03,184.2,30.7,15.6749,Brazil,1,0,BRL,No,,
CUST-01170,Female,0,Yes,Yes,50,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,24.43,1305.56,26.11,1.8698,Brazil,1,0,BRL,No,,
CUST-01171,Male,0,No,No,48,48,Yes,No,DSL,,No,Yes,Yes,No,Month-to-month,No,Electronic check,71.12,3378.14,70.38,2.1047,Brazil,1,0,BRL,No,,
CUST-01172,Male,0,Yes,Yes,19,19,Yes,Yes,DSL,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,44.03,832.57,43.82,5.2821,Brazil,1,0,BRL,No,LP003,
CUST-01173,Male,1,No,No,10,11,No,No phone service,DSL,Yes,No,No,No,Yes,Month-to-month,No,Credit card,44.42,390.29,39.03,11.3522,Brazil,1,0,BRL,No,LP001,
CUST-01174,Male,0,No,No,30,31,No,No phone service,Fiber optic,,No,No,Yes,No,Month-to-month,No,Credit card,115.53,3429.8,114.33,3.3674,Brazil,1,0,BRL,Yes,,
CUST-01175,Male,0,No,No,10,10,Yes,No,DSL,No,No,No,No,Yes,Month-to-month,No,Credit card,63.51,580.73,58.07,10.9174,Brazil,1,0,BRL,No,LP003,
CUST-01176,Male,0,No,No,8,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.65,233.44,29.18,11.7941,Brazil,1,0,BRL,No,,
CUST-01177,Female,0,No,Yes,39,39,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,43.5,1717.77,44.05,2.5309,Brazil,1,0,BRL,No,,
CUST-01178,Male,0,Yes,Yes,1,1,Yes,No,DSL,No,No,No,Yes,No,One year,Yes,Electronic check,59.35,93.7,93.7,62.6716,Brazil,1,0,BRL,No,LP003,53.8
CUST-01179,Male,0,Yes,No,2,2,Yes,Yes,DSL,Yes,No,No,Yes,No,One year,Yes,Electronic check,36.94,36.2,18.1,99.3011,Brazil,1,0,BRL,Yes,LP002,
CUST-01180,Female,0,Yes,No,1,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,43.4,43.4,40.5405,Brazil,1,0,BRL,No,LP003,
CUST-01181,Female,0,No,Yes,4,4,No,No phone service,Fiber optic,No,No,No,No,No,Month-to-month,No,Electronic check,87.82,356.94,89.24,24.5348,Brazil,1,0,BRL,Yes,,54.4
CUST-01182,Female,0,No,Yes,2,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,25.84,48.79,24.4,51.898,Brazil,1,0,BRL,No,LP002,
CUST-01183,Female,0,Yes,No,72,72,Yes,Yes,No,No internet service,,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.96,1591.05,22.1,1.4422,Brazil,1,1,BRL,No,,39.0
CUST-01184,Female,0,Yes,Yes,10,9,Yes,Yes,Fiber optic,,No,No,Yes,No,One year,Yes,Mailed check,95.46,962.26,96.23,9.9101,Brazil,1,0,BRL,Yes,,
CUST-01185,Female,1,No,No,4,4,Yes,Yes,DSL,,No,Yes,No,Yes,Month-to-month,No,Mailed check,35.57,151.53,37.88,23.32,Brazil,1,0,BRL,Yes,,
CUST-01186,Female,1,Yes,No,8,8,Yes,Yes,DSL,No,Yes,No,No,Yes,Two year,No,Mailed check,48.73,394.93,49.37,12.3077,Brazil,1,0,BRL,No,,44.2
CUST-01187,Male,0,No,Yes,72,72,No,No phone service,DSL,No,No,Yes,No,Yes,Two year,No,Credit card,31.3,2273.6,31.58,1.3761,Brazil,1,0,BRL,No,,
CUST-01188,Male,0,No,Yes,22,22,Yes,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.43,1012.19,46.01,4.3852,Brazil,1,0,BRL,Yes,,
CUST-01189,Female,0,No,Yes,13,13,Yes,No,DSL,,No,No,No,No,Month-to-month,Yes,Bank transfer,19.23,195.09,15.01,9.8067,Brazil,1,0,BRL,No,,
CUST-01190,Male,0,No,No,61,62,Yes,Yes,DSL,Yes,No,No,Yes,Yes,One year,No,Mailed check,48.24,2931.81,48.06,1.6448,Brazil,1,0,BRL,No,,
CUST-01191,Male,1,No,No,15,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.32,1350.59,90.04,6.5345,Brazil,1,0,BRL,Yes,,
CUST-01192,Male,0,No,No,12,12,No,No phone service,Fiber optic,Yes,No,No,No,No,Month-to-month,No,Mailed check,76.58,905.54,75.46,8.4475,Brazil,1,0,BRL,No,,
CUST-01193,Female,0,No,No,6,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Two year,Yes,Credit card,83.22,547.29,91.21,15.1781,Brazil,1,0,BRL,No,,
CUST-01194,Female,0,No,No,14,14,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.6,922.91,65.92,7.1003,Brazil,1,0,BRL,No,,
CUST-01195,Male,0,Yes,Yes,11,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.22,190.67,17.33,13.6798,Brazil,1,0,BRL,No,,
CUST-01196,Female,0,Yes,Yes,33,34,Yes,No,Fiber optic,Yes,No,No,No,No,One year,No,Electronic check,99.66,3330.75,100.93,2.9912,Brazil,1,0,BRL,Yes,,
CUST-01197,Male,1,Yes,No,10,8,Yes,No,DSL,No,No,No,No,No,Two year,Yes,Bank transfer,19.73,191.44,19.14,10.2525,Brazil,1,0,BRL,No,LP001,
CUST-01198,Male,0,Yes,Yes,25,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,19.09,388.76,15.55,4.8979,Brazil,1,0,BRL,No,LP003,47.4
CUST-01199,Male,0,No,Yes,2,1,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.17,51.73,25.86,61.0089,Brazil,1,0,BRL,Yes,,
CUST-01200,Male,1,No,No,6,6,Yes,No,DSL,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,53.23,255.96,42.66,20.7153,Brazil,1,0,BRL,No,LP003,
